family_id,ic_fc,ic_fc_p,holm_corrected_ic_fc_p,bh_corrected_ic_fc_p,family_name,IC_tumour,IC_healthy
PTHR23122,0.9221470306484432,0.4852751472485275,1.0,0.7738705505001976,MEMBRANE-ASSOCIATED GUANYLATE KINASE  MAGUK,0.9793021612127701,1.0619804962383663
PTHR10454,1.0154229081679675,0.943440565594344,1.0,0.9823323974207068,CASPASE,1.2879793409900167,1.2684166672128687
PTHR19277,0.934140226674419,0.5317246827531724,1.0,0.8009859324483678,PENTRAXIN,0.9894450313364834,1.0592039643330107
PTHR24034,1.120853471296725,0.2181778182218177,1.0,0.51147674152001,EGF-LIKE DOMAIN-CONTAINING PROTEIN,1.4799023963652616,1.320335292938119
PTHR15715,0.8291558114298407,0.0677093229067709,1.0,0.2448985964685807,CENTROSOMAL PROTEIN OF 170 KDA,0.992048164465044,1.1964556610346868
PTHR12231,0.9389698662879504,0.4723452765472345,1.0,0.7705132323676763,CTX-RELATED TYPE I TRANSMEMBRANE PROTEIN,1.161522528711375,1.2370178963284924
PTHR11636,1.100214359903343,0.3981660183398166,1.0,0.7185240392494034,POU DOMAIN,1.1815467064103324,1.073924091041799
PTHR18947,0.8667201705823855,0.1451185488145118,1.0,0.393710062899371,HOOK PROTEINS,0.9777667626770444,1.1281227734899033
PTHR24412,1.451670349194292,0.0004699953000469,0.3468565314346856,0.0080001373899304,KELCH PROTEIN,1.7484875286350807,1.2044659654345955
PTHR12015,0.9382615906651668,0.5596644033559665,1.0,0.8159709852715601,SMALL INDUCIBLE CYTOKINE A,1.0355901490665087,1.1037328601849155
PTHR11348,1.0980018608725617,0.0925190748092519,1.0,0.2932892128568593,CONNECTIVE TISSUE GROWTH FACTOR-RELATED,1.207266214368074,1.0995119930021673
PTHR10177,1.0969643760527594,0.4509154908450915,1.0,0.7564269580234134,CYCLINS,1.5595774802786528,1.421721173745425
PTHR10026,1.370629243378001,0.0016199838001619,1.0,0.0201340843734419,CYCLIN,1.3911513301212088,1.0149727483507005
PTHR11353,1.7183376138138553,9.99990000099999e-06,0.0078299217007829,0.0004893701062989,CHAPERONIN,2.960270798163176,1.7227527200506545
PTHR12207,0.915423654917041,0.3971960280397196,1.0,0.7185240392494034,V-SET AND TRANSMEMBRANE DOMAIN-CONTAINING PROTEIN,1.0265660489558939,1.1214108827556264
PTHR19282,1.451596871361185,0.0001599984000159,0.1196788032119678,0.003385912086825,TETRASPANIN,2.096181222950334,1.4440519019476172
PTHR24373,1.1378857391766208,0.2251077489225108,1.0,0.5207706330016346,SLIT RELATED LEUCINE-RICH REPEAT NEURONAL PROTEIN,1.569724309184882,1.3795096072833637
PTHR12080,0.9087704814320088,0.3545464545354546,1.0,0.6759706010688078,SIGNALING LYMPHOCYTIC ACTIVATION MOLECULE,0.9766409104527535,1.074683795752038
PTHR14167,1.2033549913241564,0.0368296317036829,1.0,0.1696329507293162,SH3 DOMAIN-CONTAINING,1.3277591689301673,1.1033811123923867
PTHR11860,0.9591273720624404,0.6399736002639974,1.0,0.8555726046835094,POLYMERIC-IMMUNOGLOBULIN RECEPTOR,1.182432564849749,1.2328212073722056
PTHR22803,1.034373010194113,0.7225627743722562,1.0,0.8991050847785361,"MANNOSE, PHOSPHOLIPASE, LECTIN RECEPTOR RELATED",1.0305649507721482,0.9963184853196799
PTHR24270,0.967992545517176,0.7091029089709103,1.0,0.8912160156087043,LOW-DENSITY LIPOPROTEIN RECEPTOR-RELATED,1.349844709967838,1.3944784143421747
PTHR11506,1.0447997864942444,0.6252837471625283,1.0,0.8441330586694132,LYSOSOME-ASSOCIATED MEMBRANE GLYCOPROTEIN,1.055558519005116,1.0102974107096403
PTHR23339,1.3260914214631785,0.0017799822001779,1.0,0.0210356105394169,TYROSINE SPECIFIC PROTEIN PHOSPHATASE AND DUAL SPECIFICITY PROTEIN PHOSPHATASE,1.2454112075903299,0.9391593878317747
PTHR24067,1.3303567063435997,0.0009399906000939,0.6852531474685253,0.0133820479977018,UBIQUITIN-CONJUGATING ENZYME E2,1.7327261337291429,1.3024522862679644
PTHR24072,1.4754650893696843,0.0001099989000109,0.0829391706082939,0.0028472442548301,RHO FAMILY GTPASE,1.6287910032917625,1.1039170055779375
PTHR22988,1.0733860180294343,0.4890351096489035,1.0,0.7769092897306321,MYOTONIC DYSTROPHY S/T KINASE-RELATED,1.0993944818390178,1.0242302986742233
PTHR11909,1.1501392325637207,0.1517784822151778,1.0,0.4052916613691006,CASEIN KINASE-RELATED,1.6340273680554425,1.4207213542425763
PTHR24027,1.0087518236136357,0.982410175898241,1.0,0.99440005599944,CADHERIN-23,1.2947273060780362,1.283494389571409
PTHR24028,1.2915270107479586,0.0172698273017269,1.0,0.1033905570035208,CADHERIN-87A,1.6410100654587145,1.2705967833443619
PTHR24026,0.8396158993958233,0.1121388786112138,1.0,0.3325937195173502,FAT ATYPICAL CADHERIN-RELATED,1.0337786574818186,1.231251883421582
PTHR24056,1.1763201308017153,0.2117478825211748,1.0,0.503859009748271,CELL DIVISION PROTEIN KINASE,1.5859711245441193,1.3482478816911936
PTHR44337,1.083588776444435,0.6607233927660724,1.0,0.864835045493139,CARCINOEMBRYONIC ANTIGEN-RELATED CELL ADHESION MOLECULE 8,1.355119553198442,1.250584707646175
PTHR43903,0.8697682129060949,0.1067589324106759,1.0,0.3235964551551396,NEUROLIGIN,1.1769204606775874,1.353142645608106
PTHR24012,1.2232552057249284,0.0332696673033269,1.0,0.1588423749908842,RNA BINDING PROTEIN,1.4919721547204985,1.2196736606866247
PTHR19303,0.951808104410335,0.6142838571614284,1.0,0.8430623506264938,TRANSPOSON,1.1373608142085663,1.194947604394674
PTHR23159,1.0491260185080085,0.6965930340696593,1.0,0.883349467476199,CENTROSOMAL PROTEIN 2,1.0315202905502006,0.9832186718781042
PTHR10337,0.9314402212331104,0.5104448955510444,1.0,0.7945891714045085,SHC TRANSFORMING PROTEIN,0.9371390372612506,1.006118284242219
PTHR18902,1.0537709005681462,0.5776442235577645,1.0,0.8283799030141568,NUCLEAR MITOTIC APPARATUS PROTEIN 1-RELATED,1.1050148305604972,1.048629099517475
PTHR45973,1.1335109463417723,0.1256887431125688,1.0,0.3631523463363151,PROTEIN PHOSPHATASE 1 REGULATORY SUBUNIT SDS22-RELATED,0.9716219547888113,0.8571791546650385
PTHR10730,1.6356493487085306,9.99990000099999e-06,0.0078299217007829,0.0004893701062989,"PROCOLLAGEN-LYSINE,2-OXOGLUTARATE 5-DIOXYGENASE/GLYCOSYLTRANSFERASE 25 FAMILY MEMBER",1.6002928279641826,0.9783838016551151
PTHR12560,1.1405831132954478,0.1412785872141278,1.0,0.393710062899371,LONGEVITY ASSURANCE FACTOR 1  LAG1,1.1075478844320459,0.9710365439586877
PTHR10219,1.191081237587707,0.0355896441035589,1.0,0.1668664151681836,GLYCOLIPID TRANSFER PROTEIN-RELATED,1.2555351668247081,1.0541137977855646
PTHR13720,1.0997050980009695,0.3506964930350696,1.0,0.6759706010688078,WD-40 REPEAT PROTEIN,1.0678785988196589,0.9710590600705864
PTHR24253,0.855522642289351,0.1508484915150848,1.0,0.4045012632065459,TRANSMEMBRANE PROTEASE SERINE,1.1089302891667472,1.2962021510024384
PTHR10656,1.1377374472208697,0.1277687223127768,1.0,0.3678048145989128,CELL FATE DETERMINING PROTEIN MAB21-RELATED,1.1037424343549516,0.9701205115917059
PTHR22589,1.073241864380021,0.4579054209457905,1.0,0.7580125678658648,CARNITINE O-ACYLTRANSFERASE,1.1683134017182317,1.088583515508993
PTHR45623,1.0558426318137637,0.6610233897661023,1.0,0.864835045493139,CHROMODOMAIN-HELICASE-DNA-BINDING PROTEIN 3-RELATED-RELATED,1.2083531544043087,1.1444443688815304
PTHR22603,1.0093555917409935,0.96330036699633,1.0,0.9885507042701526,CHOLINE/ETHANOALAMINE KINASE,1.1096503723103113,1.0993651606926063
PTHR11787,1.137395668825362,0.0956690433095669,1.0,0.2996354436455635,RAB GDP-DISSOCIATION INHIBITOR,1.2319446850466278,1.0831276387036943
PTHR10476,1.3442333727482454,0.0002799972000279,0.2083179168208318,0.0053472636005347,CHARGED MULTIVESICULAR BODY PROTEIN,1.5766465767409947,1.1728964692474375
PTHR22761,1.389373839744651,0.0003199968000319,0.2374376256237438,0.0058269184750012,CHARGED MULTIVESICULAR BODY PROTEIN,1.3464051326124322,0.9690733293638959
PTHR10252,1.258710676502115,0.0040399596004039,1.0,0.0416222153567938,HISTONE-LIKE TRANSCRIPTION FACTOR CCAAT-RELATED,1.3919663569171998,1.1058668071247166
PTHR18945,0.484745307189888,0.0466295337046629,1.0,0.1984289396236472,NEUROTRANSMITTER GATED ION CHANNEL,1.2027642476319274,2.481229276059312
PTHR24247,0.8114454595613717,0.1447285527144728,1.0,0.393710062899371,5-HYDROXYTRYPTAMINE RECEPTOR,1.5099212146520016,1.8607796702297223
PTHR10704,1.4372506180548792,0.0001299987000129,0.0974990250097499,0.0029937935914758,CARBOHYDRATE SULFOTRANSFERASE,1.3084760429172342,0.910402143147511
PTHR12137,0.9624813254265336,0.6609133908660914,1.0,0.864835045493139,CARBOHYDRATE SULFOTRANSFERASE,1.080683098895024,1.1228094201371854
PTHR22969,1.0515732921495848,0.6155138448615514,1.0,0.8430623506264938,IKB KINASE,1.0687805771095442,1.0163633719954785
PTHR24055,1.1419481385255446,0.1812181878181218,1.0,0.4490311425999664,MITOGEN-ACTIVATED PROTEIN KINASE,1.6101739123780592,1.410023676256509
PTHR48034,1.169803977236656,0.0770692293077069,1.0,0.2635161857988407,TRANSFORMER-2 SEX-DETERMINING PROTEIN-RELATED,1.4981732600402966,1.2807045361388825
PTHR10155,1.3161957265608768,0.0056199438005619,1.0,0.0521094789052109,PHOSPHATIDYLINOSITOL 3-KINASE REGULATORY SUBUNIT,1.299074333047076,0.9869917572528998
PTHR22776,1.0952146764864543,0.4239257607423926,1.0,0.7367055532984494,MARVEL-CONTAINING POTENTIAL LIPID RAFT-ASSOCIATED PROTEIN,1.3468422132432551,1.2297517940172575
PTHR21567,0.9605566356272444,0.6495035049649504,1.0,0.8605097197758986,CLASP,0.9614878116082015,1.0009694128866693
PTHR11346,0.969438989151154,0.6403135968640313,1.0,0.8555726046835094,GALECTIN,1.2428213377254922,1.2820005710866935
PTHR12002,1.1266802287764082,0.2685373146268537,1.0,0.5840686593134068,CLAUDIN,0.9595375760694831,0.8516503188411852
PTHR10671,1.027392916895166,0.7914720852791473,1.0,0.9291194044581292,EPITHELIAL MEMBRANE PROTEIN-RELATED,1.1532052405916768,1.1224578460952663
PTHR10334,1.2388166465896435,0.0305896941030589,1.0,0.1523633820265571,CYSTEINE-RICH SECRETORY PROTEIN-RELATED,1.179694531974378,0.9522753308344545
PTHR12276,1.110074174426434,0.2508174918250817,1.0,0.5676014338122515,EPSIN/ENT-RELATED,1.0210395950561373,0.9197940269024849
PTHR18916,0.9386401291731712,0.4828851711482885,1.0,0.7738705505001976,DYNACTIN 1-RELATED MICROTUBULE-BINDING,1.1609449317865133,1.2368370962459925
PTHR45646,1.144028426223359,0.1436685633143668,1.0,0.393710062899371,SERINE/THREONINE-PROTEIN KINASE DOA-RELATED,1.130792772449037,0.9884306600509745
PTHR13439,1.1385284423529272,0.2175778242217577,1.0,0.51147674152001,CT120 PROTEIN,0.9745777339415567,0.8559977051846502
PTHR10174,1.024957211280903,0.7783222167778322,1.0,0.922473755595273,ALPHA-TOCOPHEROL TRANSFER PROTEIN-RELATED,0.995776793497337,0.9715301112452279
PTHR24099,1.0145204658118223,0.9189508104918952,1.0,0.9723493035339916,E3 UBIQUITIN-PROTEIN LIGASE TRIM36-RELATED,1.1747617102936398,1.1579477692976778
PTHR12290,0.9854928610809156,0.8523814761852382,1.0,0.9480322384276156,CORNICHON-RELATED,1.1405411408638497,1.1573306980761628
PTHR12844,0.9786118959820566,0.7740922590774092,1.0,0.9211462596620232,CONNECTOR ENCHANCER OF KINASE SUPPRESSOR OF RAS,0.9488609426629069,0.9695988231480781
PTHR18959,1.7697604751447693,9.99990000099999e-06,0.0078299217007829,0.0004893701062989,CALPONIN/TRANSGELIN,1.4855230807753097,0.8393921672670384
PTHR12064,1.173940733325898,0.0434395656043439,1.0,0.1864633812678266,ANCIENT CONSERVED DOMAIN PROTEIN-RELATED,1.092287061776069,0.9304448093231286
PTHR22750,1.2698185229291994,0.0075599244007559,1.0,0.061660633393666,G-PROTEIN COUPLED RECEPTOR,1.2075548080842429,0.9509664462120655
PTHR23036,0.8879179256781872,0.4352356476435235,1.0,0.7424608106860109,CYTOKINE RECEPTOR,1.0651415404772069,1.199594590528911
PTHR15036,0.873241769861701,0.1986680133198668,1.0,0.4801143655230114,PIKACHURIN-LIKE PROTEIN,1.0838003618117809,1.2411229045805128
PTHR24020,1.0501471886895617,0.6627433725662744,1.0,0.864835045493139,COLLAGEN ALPHA,1.0761919975027285,1.0248011032107462
PTHR24023,1.094314845278035,0.3996960030399696,1.0,0.7185240392494034,COLLAGEN ALPHA,1.3476981959719116,1.2315452008964627
PTHR16231,1.0388129453118762,0.7164928350716493,1.0,0.8976222237777622,COMM DOMAIN-CONTAINING PROTEIN 4-8 FAMILY MEMBER,1.251397580055435,1.2046418806224468
PTHR10856,1.1701533785779994,0.0713592864071359,1.0,0.2494389341820867,CORONIN,1.1479176105025366,0.980997561103931
PTHR10829,1.24161147181568,0.0103498965010349,1.0,0.0757380276664523,CORTACTIN AND DREBRIN,1.275343381464081,1.0271678463143303
PTHR11705,1.0327634586489207,0.7502724972750272,1.0,0.9079804719727144,"PROTEASE FAMILY M14 CARBOXYPEPTIDASE A,B",1.0589351578286539,1.0253414264036458
PTHR12566,1.0201069891831036,0.8297417025829742,1.0,0.9348025224783724,CYTOPLASMIC POLYADENYLATION ELEMENT BINDING PROTEIN  CPEB,1.063569704984924,1.042606036683102
PTHR10857,1.4983586384019074,2.999970000299997e-05,0.0228897711022889,0.0010677165955613,COPINE,1.5459549578524252,1.0317656389002372
PTHR11955,1.0216324746190328,0.8477815221847782,1.0,0.9455048123771964,FATTY ACID BINDING PROTEIN,1.3670352752896413,1.3380890968637298
PTHR19969,1.1757063231479206,0.0618993810061899,1.0,0.2338059792478998,SH2-SH3 ADAPTOR PROTEIN-RELATED,1.260305306601237,1.0719558802974007
PTHR11647,1.302516510217192,0.0021099789002109,1.0,0.0242957864539001,HYDRANTOINASE/DIHYDROPYRIMIDINASE FAMILY MEMBER,1.3518437693406646,1.0378707361761206
PTHR11639,1.215926885941807,0.0036499635003649,1.0,0.0391496085039149,S100 CALCIUM-BINDING PROTEIN,1.757516430389334,1.4454129197316317
PTHR45640,1.1194195289790931,0.0921690783092169,1.0,0.2932892128568593,HEAT SHOCK PROTEIN HSP-12.2-RELATED,1.1409328305539408,1.0192182653758581
PTHR11818,1.0863542801234718,0.3390366096339036,1.0,0.666999159154137,BETA/GAMMA CRYSTALLIN,0.9885455020031503,0.9099660397074221
PTHR10997,1.2658799898864732,0.0174298257017429,1.0,0.1033905570035208,"IMPORTIN-7, 8, 11",1.2571870143988253,0.9931328597046253
PTHR12957,1.2223421087901465,0.0364996350036499,1.0,0.1691077763778575,DEAD/H BOX POLYPEPTIDE 26/DICE1-RELATED,1.1500551430725678,0.940861919754101
PTHR24404,0.962783130715458,0.6955630443695563,1.0,0.883349467476199,ZINC FINGER PROTEIN,1.3275840714762068,1.3789025057903355
PTHR24406,0.9331926125100748,0.4397956020439795,1.0,0.7454187146440224,TRANSCRIPTIONAL REPRESSOR CTCFL-RELATED,1.060669437843749,1.1366029087937053
PTHR12210,1.1981038045582697,0.0322396776032239,1.0,0.156550101165655,NUCLEAR LIM INTERACTOR-INTERACTING FACTOR-RELATED,1.1925613479108708,0.9953739762562253
PTHR24250,0.9494207235226734,0.5294547054529455,1.0,0.8009859324483678,CHYMOTRYPSIN-RELATED,1.0396845755878286,1.0950725530092087
PTHR12411,1.2607561483786949,0.0083999160008399,1.0,0.0671136145781399,CYSTEINE PROTEASE FAMILY C1-RELATED,1.4435280390575211,1.144970056988311
PTHR23166,0.9219911883788214,0.3342566574334256,1.0,0.6609165726524552,FILAMIN/GPBP-INTERACTING PROTEIN,0.9623325050908862,1.0437545577664347
PTHR11932,1.225769631156211,0.0376996230037699,1.0,0.1726245895435782,CULLIN,1.3174971644264566,1.0748326038912588
PTHR14002,1.017191316065221,0.981580184198158,1.0,0.99440005599944,ENDOGLIN/TGF-BETA RECEPTOR TYPE III,1.206296556728118,1.185909216561554
PTHR45625,1.320563920383892,0.0028999710002899,1.0,0.0324382470461009,PEPTIDYL-PROLYL CIS-TRANS ISOMERASE-RELATED,1.3696280608998201,1.0371539308007665
PTHR10281,0.9817493230798616,0.8164818351816482,1.0,0.933099712481136,MEMBRANE-ASSOCIATED PROGESTERONE RECEPTOR COMPONENT-RELATED,1.1920953226452184,1.2142563224851335
PTHR19370,1.1526927867912775,0.1400485995140048,1.0,0.393710062899371,NADH-CYTOCHROME B5 REDUCTASE,1.191159267776583,1.0333709739716324
PTHR24291,0.7917790640977964,0.0480895191048089,1.0,0.2035356403192724,CYTOCHROME P450 FAMILY 4,0.9550652141772765,1.2062269103636003
PTHR24300,0.9759261703034086,0.8207917920820792,1.0,0.933099712481136,CYTOCHROME P450 508A4-RELATED,1.0635067255792172,1.0897409639589624
PTHR24230,1.0919228398296466,0.3939760602393976,1.0,0.7164105853141005,G-PROTEIN COUPLED RECEPTOR,1.1387213449772233,1.042858802326074
PTHR11232,0.8006448451785783,0.0619993800061999,1.0,0.2338059792478998,PHOSPHOTYROSINE INTERACTION DOMAIN-CONTAINING FAMILY MEMBER,1.1124820778319897,1.389482595849166
PTHR10194,0.9328998445270718,0.5083449165508345,1.0,0.7945891714045085,RAS GTPASE-ACTIVATING PROTEINS,1.1092704986927797,1.189056365697133
PTHR24342,1.0639162354711729,0.5467345326546734,1.0,0.8114255908480614,SERINE/THREONINE-PROTEIN KINASE 17,1.0930965016370855,1.0274272214231084
PTHR15574,0.9884538530171644,0.8673513264867352,1.0,0.9545476214242066,WD REPEAT DOMAIN-CONTAINING FAMILY,1.0839330409299432,1.0965944819996911
PTHR46806,1.3011150776430962,0.0015999840001599,1.0,0.0201340843734419,FAMILY NOT NAMED,1.3541035944294604,1.0407254651774134
PTHR10513,1.3026145193708238,0.0015799842001579,1.0,0.0201340843734419,DEOXYNUCLEOSIDE KINASE,1.3339454007432467,1.0240523047352157
PTHR12281,0.958674674105612,0.6283737162628373,1.0,0.8453893811577347,RP42 RELATED,1.0330261368029994,1.0775565107806175
PTHR24031,1.2620787784316858,0.0395996040039599,1.0,0.1781982180178198,RNA HELICASE,2.0118717268974686,1.5940936186230141
PTHR47958,1.752830923664774,9.99990000099999e-06,0.0078299217007829,0.0004893701062989,ATP-DEPENDENT RNA HELICASE DBP3,2.417753153787024,1.3793419097901665
PTHR15288,0.9677860362090578,0.6920530794692054,1.0,0.8825367446651267,SUPPRESSION OF TUMORIGENICITY 5  ST5,1.0389322636510558,1.0735144182495873
PTHR12296,1.0022940133022251,0.990810091899081,1.0,0.9968293393989136,C-MYC PROMOTER BINDING PROTEIN,1.0204370556918838,1.018101517268247
PTHR22829,1.0504893728211135,0.6089839101608984,1.0,0.8430623506264938,DEP DOMAIN PROTEIN,0.9859729850175755,0.9385844450474711
PTHR11009,1.130840897083624,0.0787592124078759,1.0,0.2651755885874618,"DER1-LIKE PROTEIN, DERLIN",1.2775641632074313,1.129747046204464
PTHR45652,0.8151884920790732,0.0144698553014469,1.0,0.0921129813092113,GLIAL FIBRILLARY ACIDIC PROTEIN,1.074073290182487,1.3175766103409352
PTHR11255,1.0909582917034488,0.4296657033429665,1.0,0.7377812406086465,DIACYLGLYCEROL KINASE,1.2034353523235544,1.1030993223805867
PTHR24322,1.0328426689399208,0.7844521554784453,1.0,0.9250392134632872,PKSB,1.1319076144408315,1.0959148459683472
PTHR24320,1.1958521687808918,0.0514394856051439,1.0,0.2079546896838724,RETINOL DEHYDROGENASE,1.2454073290742587,1.0414392025929842
PTHR18934,1.639427742006664,3.999960000399996e-05,0.0304396956030439,0.0012046033385819,ATP-DEPENDENT RNA HELICASE,1.6818241084374077,1.0258604666399396
PTHR45691,0.8401800564188688,0.0621093789062109,1.0,0.2338059792478998,PROTEIN DIAPHANOUS,0.9635626619385156,1.1468525759175465
PTHR11477,1.2238689159373863,0.0270897291027089,1.0,0.1433193100501427,TRANSCRIPTION FACTOR S-II ZINC FINGER DOMAIN-CONTAINING PROTEIN,1.3050602638269881,1.0663399052237648
PTHR24070,1.3745986531861292,0.0007599924000759,0.5555544444555555,0.0112278122501793,"RAS, DI-RAS, AND RHEB FAMILY MEMBERS OF SMALL GTPASE SUPERFAMILY",1.8853496637931153,1.3715637356570496
PTHR10878,1.1100844047150555,0.2451275487245127,1.0,0.5563329584095463,SEGMENT POLARITY PROTEIN DISHEVELLED,1.033561441239229,0.9310656350536927
PTHR23119,0.9979570991946274,0.945640543594564,1.0,0.9827797875867396,DISCS LARGE,1.0695619873693352,1.0717514693091392
PTHR12353,0.7891955855956712,0.0184498155018449,1.0,0.1070089299107008,DISKS LARGE-ASSOCIATED PROTEIN  DAP   SAP90/PSD-95-ASSOCIATED PROTEIN,0.9837317191580875,1.246499267245109
PTHR24044,0.8815629607174071,0.1995780042199578,1.0,0.4808294686283906,NOTCH LIGAND FAMILY MEMBER,1.0723645159561719,1.216435539763938
PTHR13847,0.9890742824776844,0.8764212357876421,1.0,0.9557629911166068,SARCOSINE DEHYDROGENASE-RELATED,1.0370824242130832,1.048538459229915
PTHR10676,0.9609350974853414,0.6555434445655544,1.0,0.864835045493139,DYNEIN HEAVY CHAIN FAMILY PROTEIN,1.0893120563814584,1.1335958684744332
PTHR12442,0.8302561265532568,0.0682493175068249,1.0,0.2448985964685807,DYNEIN INTERMEDIATE CHAIN,0.9837609267842407,1.184888488409288
PTHR24078,1.0446338416454009,0.6034539654603454,1.0,0.8430623506264938,DNAJ HOMOLOG SUBFAMILY C MEMBER,1.1147291294464095,1.06710034177201
PTHR24073,2.144079536984994,9.99990000099999e-06,0.0078299217007829,0.0004893701062989,DRAB5-RELATED,2.955124522404195,1.3782718744471993
PTHR15454,0.9495958952229104,0.5860441395586045,1.0,0.8311306417621743,NISCHARIN RELATED,1.1850236320980023,1.2479241307375564
PTHR11566,1.0596449333234392,0.5212947870521295,1.0,0.7989712918404798,DYNAMIN,1.0389233671333153,0.98044480227435
PTHR23068,0.9153022170841716,0.3092169078309217,1.0,0.633078812815005,DNA  CYTOSINE-5- -METHYLTRANSFERASE 3-RELATED,0.9495790124916055,1.0374486096151185
PTHR45653,1.1593426220631389,0.0869191308086919,1.0,0.2835736642633574,DEDICATOR OF CYTOKINESIS,1.0572900408152994,0.9119737519300053
PTHR23317,0.9824435438114636,0.8207217927820721,1.0,0.933099712481136,DEDICATOR OF CYTOKINESIS  DOCK,1.0084441218701705,1.026465213418612
PTHR21258,1.0617245474300825,0.5711742882571175,1.0,0.824694073501254,DOCKING PROTEIN RELATED,1.099277377911928,1.0353696545612885
PTHR10615,1.1461384435069508,0.1797682023179768,1.0,0.446852388618971,HISTONE ACETYLTRANSFERASE,1.3758238633118054,1.2003993680746503
PTHR11731,1.0516932086156376,0.6484335156648433,1.0,0.8605097197758986,"PROTEASE FAMILY S9B,C DIPEPTIDYL-PEPTIDASE IV-RELATED",1.068800492438049,1.0162664203612464
PTHR31488,1.0097659476473893,0.952560474395256,1.0,0.9852772145990562,"DPY-19-LIKE 1, LIKE (H. SAPIENS)",1.10276354170588,1.0920981681697124
PTHR21324,1.242015149416295,0.0063499365006349,1.0,0.055405206817497,FASTING-INDUCIBLE INTEGRAL MEMBRANE PROTEIN TM6P1-RELATED,1.10094107030705,0.8864151703982381
PTHR12268,0.9484659775808228,0.5563144368556314,1.0,0.8153928535341514,E3 UBIQUITIN-PROTEIN LIGASE KCMF1,0.9884007657454971,1.0421046079760639
PTHR24025,1.322415601044854,0.0095399046009539,1.0,0.0725217990538541,DESMOGLEIN FAMILY MEMBER,1.706094334346814,1.2901347602060973
PTHR23169,1.054274590699644,0.5561044389556105,1.0,0.8153928535341514,ENVOPLAKIN,1.1867256543491251,1.1256324157083077
PTHR12622,0.941764908794666,0.5072249277507225,1.0,0.7945891714045085,DELTEX-RELATED,1.049509631786519,1.1144072389889228
PTHR10159,0.9156339994513182,0.3337466625333746,1.0,0.6609165726524552,DUAL SPECIFICITY PROTEIN PHOSPHATASE,1.2482455766215363,1.3632582203910413
PTHR24058,1.0608647313902475,0.5944740552594474,1.0,0.8356789681654351,DUAL SPECIFICITY PROTEIN KINASE,1.0778401101062685,1.0160014544868272
PTHR21502,0.9495014305629216,0.6201837981620184,1.0,0.8430623506264938,ZINC FINGER PROTEIN DZIP1,0.9592627663307052,1.0102804855828336
PTHR12081,1.4490233547700415,0.0001499985000149,0.1123488765112348,0.0033556807289069,TRANSCRIPTION FACTOR E2F,1.3110657412756495,0.9047926915461787
PTHR24390,0.9354387615468858,0.5364746352536475,1.0,0.8031733066990554,ZINC FINGER PROTEIN,1.1919050961996638,1.2741668885183586
PTHR11733,1.0458445327733574,0.6177238227617724,1.0,0.8430623506264938,ZINC METALLOPROTEASE FAMILY M13 NEPRILYSIN-RELATED,1.069715384882115,1.0228244747289976
PTHR15151,1.1939441998348357,0.0493495065049349,1.0,0.2057020387242936,PROTEIN EIGER,1.1434967782875298,0.9577472535531506
PTHR24543,1.337124648292202,9.99990000099999e-05,0.0755992440075599,0.0026999730002699,MULTICOPPER OXIDASE-RELATED,0.9769457139966434,0.7306317442015764
PTHR23115,1.081770471971441,0.4295157048429516,1.0,0.7377812406086465,TRANSLATION FACTOR,1.1260232249434015,1.0409077102015187
PTHR14614,1.1018660715008357,0.3681563184368156,1.0,0.6896325295120255,HEPATOCELLULAR CARCINOMA-ASSOCIATED ANTIGEN,1.2471152845530344,1.1318211140255472
PTHR43721,1.0248886705830251,0.7718222817771823,1.0,0.9210943507003286,ELONGATION FACTOR TU-RELATED,1.056066798147507,1.0304209895761185
PTHR11304,1.0793905726359574,0.4025159748402516,1.0,0.7185240392494034,EPHRIN,1.0364280472224427,0.9601974238957824
PTHR24035,1.1480795443997596,0.0693593064069359,1.0,0.2457390810707277,MULTIPLE EPIDERMAL GROWTH FACTOR-LIKE DOMAINS PROTEIN,1.1001040119826027,0.9582123619820874
PTHR23235,0.9413567983195232,0.5241347586524134,1.0,0.7989712918404798,KRUEPPEL-LIKE TRANSCRIPTION FACTOR,1.3328535993630077,1.4158856681572511
PTHR23167,0.7625748653068671,0.0238697613023869,1.0,0.1297918270817291,CALPONIN HOMOLOGY DOMAIN-CONTAINING PROTEIN DDB_G0272472-RELATED,1.0197290013358624,1.3372182165032673
PTHR11216,1.3679486966649006,0.0009999900000999,0.7279927200727994,0.0139820030371124,EH DOMAIN,1.3981605285052499,1.0220855006580318
PTHR11849,0.9337498766362432,0.5504444955550445,1.0,0.8120410321320516,ETS,1.3232372354374302,1.4171217245075238
PTHR11042,1.0264191834487617,0.8386316136838632,1.0,0.940710764566174,EUKARYOTIC TRANSLATION INITIATION FACTOR 2-ALPHA KINASE  EIF2-ALPHA KINASE -RELATED,1.3056549143297205,1.2720484334117041
PTHR10352,1.0925154714421463,0.3676963230367696,1.0,0.6896325295120255,EUKARYOTIC TRANSLATION INITIATION FACTOR 3 SUBUNIT G,1.2127709397168323,1.1100720963850046
PTHR23236,0.9335888129792774,0.4547054529454705,1.0,0.7564269580234134,EUKARYOTIC TRANSLATION INITIATION FACTOR 4B/4H,1.0545980158804606,1.1296172375020421
PTHR23288,0.9883703503143044,0.8750112498875011,1.0,0.9557629911166068,OCCLUDIN AND RNA POLYMERASE II ELONGATION FACTOR ELL,1.0546007195490996,1.0670096682015324
