family_id,ic_fc,ic_fc_p,holm_corrected_ic_fc_p,bh_corrected_ic_fc_p,family_name
PTHR22969,0.992622054290192,0.9175808241917581,1.0,0.9778720069942158,IKB KINASE
PTHR24055,0.9214449868478848,0.5605443945560544,1.0,0.933776924857014,MITOGEN-ACTIVATED PROTEIN KINASE
PTHR48034,1.1868423038817664,0.20855791442085578,1.0,0.8145862871268194,TRANSFORMER-2 SEX-DETERMINING PROTEIN-RELATED
PTHR10155,0.8404735085382438,0.1908180918190818,1.0,0.7874358013176626,PHOSPHATIDYLINOSITOL 3-KINASE REGULATORY SUBUNIT
PTHR22776,0.949857535422149,0.7132928670713293,1.0,0.9398091299087009,MARVEL-CONTAINING POTENTIAL LIPID RAFT-ASSOCIATED PROTEIN
PTHR21567,1.050736186929185,0.7881721182788172,1.0,0.9444495460408172,CLASP
PTHR11346,0.8801083989477869,0.17529824701752983,1.0,0.7638474170813847,GALECTIN
PTHR12002,0.9265289689927567,0.48329516704832953,1.0,0.9149010509894899,CLAUDIN
PTHR10671,1.1390148279149204,0.32908670913290866,1.0,0.8841134073866361,EPITHELIAL MEMBRANE PROTEIN-RELATED
PTHR10334,1.393263962888712,0.005199948000519995,1.0,0.20717687559966505,CYSTEINE-RICH SECRETORY PROTEIN-RELATED
PTHR12276,1.1426730589889353,0.26601733982660175,1.0,0.8569154308456917,EPSIN/ENT-RELATED
PTHR18916,0.9621153954467627,0.7525024749752502,1.0,0.9398091299087009,DYNACTIN 1-RELATED MICROTUBULE-BINDING
PTHR45646,0.9701234702605103,0.7354526454735453,1.0,0.9398091299087009,SERINE/THREONINE-PROTEIN KINASE DOA-RELATED
PTHR13439,0.8798488574928902,0.4371356286437136,1.0,0.8982099751195001,CT120 PROTEIN
PTHR10174,1.0691518701570117,0.7511324886751133,1.0,0.9398091299087009,ALPHA-TOCOPHEROL TRANSFER PROTEIN-RELATED
PTHR24099,1.210475753738632,0.2047579524204758,1.0,0.8073008853244801,E3 UBIQUITIN-PROTEIN LIGASE TRIM36-RELATED
PTHR12290,0.9698251289207127,0.7757422425775742,1.0,0.9398091299087009,CORNICHON-RELATED
PTHR12844,1.0272188967376865,0.8380216197838022,1.0,0.9617920437109828,CONNECTOR ENCHANCER OF KINASE SUPPRESSOR OF RAS
PTHR18959,1.0445163523687664,0.7759322406775933,1.0,0.9398091299087009,CALPONIN/TRANSGELIN
PTHR12064,0.904745966378442,0.24001759982400175,1.0,0.8373323658067766,ANCIENT CONSERVED DOMAIN PROTEIN-RELATED
PTHR22750,1.2010574069102415,0.15556844431555683,1.0,0.7638474170813847,G-PROTEIN COUPLED RECEPTOR
PTHR23036,1.0650180679831387,0.6614733852661473,1.0,0.9398091299087009,CYTOKINE RECEPTOR
PTHR15036,0.7844834922726249,0.1066089339106609,1.0,0.6897689142766692,PIKACHURIN-LIKE PROTEIN
PTHR24020,1.251241650684664,0.07023929760702392,1.0,0.5596962977738643,COLLAGEN ALPHA
PTHR24023,1.0837923529892795,0.6459035409645904,1.0,0.9390903605304293,COLLAGEN ALPHA
PTHR16231,1.0459689929284326,0.8432415675843241,1.0,0.9622240223380898,COMM DOMAIN-CONTAINING PROTEIN 4-8 FAMILY MEMBER
PTHR10199,0.9673657227338373,0.7277227227727723,1.0,0.9398091299087009,THROMBOSPONDIN
PTHR10856,0.9551776924977367,0.7335226647733523,1.0,0.9398091299087009,CORONIN
PTHR10829,1.2003468074989412,0.16020839791602084,1.0,0.7638474170813847,CORTACTIN AND DREBRIN
PTHR12566,0.9933750077376182,0.9024709752902471,1.0,0.9759578975638815,CYTOPLASMIC POLYADENYLATION ELEMENT BINDING PROTEIN  CPEB
PTHR10857,1.1276672793091678,0.3806261937380626,1.0,0.8841134073866361,COPINE
PTHR11955,0.9778283735058013,0.8163918360816392,1.0,0.9522474883109413,FATTY ACID BINDING PROTEIN
PTHR19969,0.922259987195622,0.5247947520524795,1.0,0.9303738344349578,SH2-SH3 ADAPTOR PROTEIN-RELATED
PTHR11647,0.9567083926167546,0.6999930000699993,1.0,0.9398091299087009,HYDRANTOINASE/DIHYDROPYRIMIDINASE FAMILY MEMBER
PTHR11639,1.1452486175952272,0.23807761922380777,1.0,0.8373323658067766,S100 CALCIUM-BINDING PROTEIN
PTHR45640,1.031508804573605,0.7893421065789342,1.0,0.9444495460408172,HEAT SHOCK PROTEIN HSP-12.2-RELATED
PTHR10997,1.328249567576707,0.03532964670353297,1.0,0.46920250095744664,"IMPORTIN-7, 8, 11"
PTHR24404,0.9625077444099015,0.7204527954720453,1.0,0.9398091299087009,ZINC FINGER PROTEIN
PTHR24406,0.903738900286912,0.42743572564274357,1.0,0.8938365864960135,TRANSCRIPTIONAL REPRESSOR CTCFL-RELATED
PTHR12210,0.7298742600237322,0.04956950430495695,1.0,0.5190512959735267,NUCLEAR LIM INTERACTOR-INTERACTING FACTOR-RELATED
PTHR12411,1.0762304708389674,0.6098039019609804,1.0,0.933776924857014,CYSTEINE PROTEASE FAMILY C1-RELATED
PTHR23166,1.181490548059983,0.18603813961860383,1.0,0.7737959983037532,FILAMIN/GPBP-INTERACTING PROTEIN
PTHR11932,1.3979264343902136,0.007979920200797993,1.0,0.2534410655893441,CULLIN
PTHR14002,1.1949216229181723,0.1813481865181348,1.0,0.7638474170813847,ENDOGLIN/TGF-BETA RECEPTOR TYPE III
PTHR45625,0.8496062364214954,0.23686763132368677,1.0,0.8373323658067766,PEPTIDYL-PROLYL CIS-TRANS ISOMERASE-RELATED
PTHR10281,1.32175064339097,0.015409845901540984,1.0,0.31527711749909526,MEMBRANE-ASSOCIATED PROGESTERONE RECEPTOR COMPONENT-RELATED
PTHR19370,1.1245053322633836,0.34501654983450164,1.0,0.8841134073866361,NADH-CYTOCHROME B5 REDUCTASE
PTHR24291,0.8107808037939458,0.1020389796102039,1.0,0.6897689142766692,CYTOCHROME P450 FAMILY 4
PTHR24300,0.7489682613811159,0.05931940680593194,1.0,0.5426914778471263,CYTOCHROME P450 508A4-RELATED
PTHR24230,1.0497401811167806,0.7145828541714583,1.0,0.9398091299087009,G-PROTEIN COUPLED RECEPTOR
PTHR11232,1.035345075755474,0.8741912580874192,1.0,0.9704154571357513,PHOSPHOTYROSINE INTERACTION DOMAIN-CONTAINING FAMILY MEMBER
PTHR10194,1.0607980974852116,0.7419325806741932,1.0,0.9398091299087009,RAS GTPASE-ACTIVATING PROTEINS
PTHR24342,0.9606135981461431,0.7733822661773382,1.0,0.9398091299087009,SERINE/THREONINE-PROTEIN KINASE 17
PTHR15574,0.9595779806229031,0.7182028179718203,1.0,0.9398091299087009,WD REPEAT DOMAIN-CONTAINING FAMILY
PTHR46806,1.0105882124620074,0.978730212697873,1.0,0.978730212697873,FAMILY NOT NAMED
PTHR10513,0.9504682848655502,0.6439035609643904,1.0,0.9390903605304293,DEOXYNUCLEOSIDE KINASE
PTHR12281,1.0881032341689694,0.5588044119558805,1.0,0.933776924857014,RP42 RELATED
PTHR24031,1.017956604455289,0.964890351096489,1.0,0.9778720069942158,RNA HELICASE
PTHR47958,0.9065866359651026,0.4807351926480735,1.0,0.9143631679261097,ATP-DEPENDENT RNA HELICASE DBP3
PTHR15288,0.9161590536175496,0.42483575164248355,1.0,0.8938365864960135,SUPPRESSION OF TUMORIGENICITY 5  ST5
PTHR12296,1.264587696725816,0.15389846101538984,1.0,0.7638474170813847,C-MYC PROMOTER BINDING PROTEIN
PTHR11009,0.989898630691329,0.8723312766872331,1.0,0.9704154571357513,"DER1-LIKE PROTEIN, DERLIN"
PTHR11255,1.123019889068659,0.3837161628383716,1.0,0.8841134073866361,DIACYLGLYCEROL KINASE
PTHR24322,1.2991486871136069,0.02007979920200798,1.0,0.36227494867908466,PKSB
PTHR24320,0.9441204352590165,0.6179838201617984,1.0,0.9341947453541338,RETINOL DEHYDROGENASE
PTHR18934,1.4696000811693641,0.008359916400835991,1.0,0.2534410655893441,ATP-DEPENDENT RNA HELICASE
PTHR45691,1.228455177878188,0.17792822071779282,1.0,0.7638474170813847,PROTEIN DIAPHANOUS
PTHR11477,0.9887753458938833,0.8823111768882311,1.0,0.9759578975638815,TRANSCRIPTION FACTOR S-II ZINC FINGER DOMAIN-CONTAINING PROTEIN
PTHR24070,1.0866230117171638,0.5663643363566364,1.0,0.933776924857014,"RAS, DI-RAS, AND RHEB FAMILY MEMBERS OF SMALL GTPASE SUPERFAMILY"
PTHR10878,1.1358504911868177,0.34952650473495267,1.0,0.8841134073866361,SEGMENT POLARITY PROTEIN DISHEVELLED
PTHR23119,0.7689825261970027,0.052139478605213944,1.0,0.5198346700743519,DISCS LARGE
PTHR24044,1.1466158044983137,0.31412685873141266,1.0,0.8774687529877468,NOTCH LIGAND FAMILY MEMBER
PTHR13847,0.8699497223829017,0.16162838371616284,1.0,0.7638474170813847,SARCOSINE DEHYDROGENASE-RELATED
PTHR10676,0.9258364898077724,0.4943050569494305,1.0,0.919383115751152,DYNEIN HEAVY CHAIN FAMILY PROTEIN
PTHR12442,1.0412514497920282,0.7901320986790132,1.0,0.9444495460408172,DYNEIN INTERMEDIATE CHAIN
PTHR24073,1.004305818145656,0.9697803021969781,1.0,0.9778720069942158,DRAB5-RELATED
PTHR15454,0.795158724769133,0.11902880971190288,1.0,0.7266516850960523,NISCHARIN RELATED
PTHR11566,1.1236152174250453,0.3947560524394756,1.0,0.8841134073866361,DYNAMIN
PTHR23068,0.760625402157856,0.02009979900200998,1.0,0.36227494867908466,DNA  CYTOSINE-5- -METHYLTRANSFERASE 3-RELATED
PTHR45653,0.8432109437133993,0.21460785392146078,1.0,0.8170953466344734,DEDICATOR OF CYTOKINESIS
PTHR23317,0.9918531366876971,0.8977010229897701,1.0,0.9759578975638815,DEDICATOR OF CYTOKINESIS  DOCK
PTHR21258,0.8960833527157552,0.4086259137408626,1.0,0.8913640089960132,DOCKING PROTEIN RELATED
PTHR10615,1.0677792563882103,0.7119828801711983,1.0,0.9398091299087009,HISTONE ACETYLTRANSFERASE
PTHR11731,1.179057567582262,0.17904820951790482,1.0,0.7638474170813847,"PROTEASE FAMILY S9B,C DIPEPTIDYL-PEPTIDASE IV-RELATED"
PTHR31488,1.2444067211207699,0.15389846101538984,1.0,0.7638474170813847,"DPY-19-LIKE 1, LIKE (H. SAPIENS)"
PTHR21324,1.0815569150777198,0.5771742282577175,1.0,0.933776924857014,FASTING-INDUCIBLE INTEGRAL MEMBRANE PROTEIN TM6P1-RELATED
PTHR12268,1.0136688650439014,0.972230277697223,1.0,0.9778720069942158,E3 UBIQUITIN-PROTEIN LIGASE KCMF1
PTHR24025,0.8389911511843882,0.17187828121718782,1.0,0.7638474170813847,DESMOGLEIN FAMILY MEMBER
PTHR23169,1.1574767741075562,0.17622823771762283,1.0,0.7638474170813847,ENVOPLAKIN
PTHR12622,0.9857724330809849,0.8561714382856171,1.0,0.9657783659904857,DELTEX-RELATED
PTHR10159,1.0162275316096336,0.9546904530954691,1.0,0.9778720069942158,DUAL SPECIFICITY PROTEIN PHOSPHATASE
PTHR24058,1.132389188874174,0.3059569404305957,1.0,0.8736032864390457,DUAL SPECIFICITY PROTEIN KINASE
PTHR12546,0.927789565913861,0.45851541484585157,1.0,0.9097440890876065,FER-1-LIKE
PTHR21502,1.0581190460535885,0.6702932970670293,1.0,0.9398091299087009,ZINC FINGER PROTEIN DZIP1
PTHR12081,1.2229374388973058,0.6172738272617274,1.0,0.9341947453541338,TRANSCRIPTION FACTOR E2F
PTHR24390,0.872880027838671,0.3121468785312147,1.0,0.8774687529877468,ZINC FINGER PROTEIN
PTHR11733,1.092890198984809,0.3986160138398616,1.0,0.8885087325597333,ZINC METALLOPROTEASE FAMILY M13 NEPRILYSIN-RELATED
PTHR15151,1.0800899124035148,0.6844931550684493,1.0,0.9398091299087009,PROTEIN EIGER
PTHR23115,1.1403187214684436,0.44591554084459156,1.0,0.8988077140505191,TRANSLATION FACTOR
PTHR14614,1.0423918139655184,0.8126818731812682,1.0,0.9514857474882042,HEPATOCELLULAR CARCINOMA-ASSOCIATED ANTIGEN
PTHR43721,0.8894119895559919,0.2590674093259067,1.0,0.8416911109858858,ELONGATION FACTOR TU-RELATED
PTHR11304,1.1490496698695953,0.32080679193208067,1.0,0.8841134073866361,EPHRIN
PTHR24035,1.5467961785960092,0.00022999770002299976,0.17318826811731883,0.03482165178348216,MULTIPLE EPIDERMAL GROWTH FACTOR-LIKE DOMAINS PROTEIN
PTHR23235,1.1280546943889553,0.43675563244367555,1.0,0.8982099751195001,KRUEPPEL-LIKE TRANSCRIPTION FACTOR
PTHR23167,1.0059156432111585,0.975820241797582,1.0,0.9778720069942158,CALPONIN HOMOLOGY DOMAIN-CONTAINING PROTEIN DDB_G0272472-RELATED
PTHR11216,1.0009985428716914,0.951220487795122,1.0,0.9778720069942158,EH DOMAIN
PTHR11849,1.022094415052442,0.9398006019939801,1.0,0.9778720069942158,ETS
PTHR11042,1.1878964713139601,0.5844741552584474,1.0,0.933776924857014,EUKARYOTIC TRANSLATION INITIATION FACTOR 2-ALPHA KINASE  EIF2-ALPHA KINASE -RELATED
PTHR10352,1.0254616750540677,0.9410605893941061,1.0,0.9778720069942158,EUKARYOTIC TRANSLATION INITIATION FACTOR 3 SUBUNIT G
PTHR23236,0.9062649721978592,0.4190958090419096,1.0,0.8938365864960135,EUKARYOTIC TRANSLATION INITIATION FACTOR 4B/4H
PTHR23288,0.9761347613784771,0.8248217517824822,1.0,0.9561869312394166,OCCLUDIN AND RNA POLYMERASE II ELONGATION FACTOR ELL
PTHR12771,1.0881358887343915,0.5094349056509435,1.0,0.9292583700669018,ENGULFMENT AND CELL MOTILITY
PTHR11157,0.8889963247931575,0.34974650253497463,1.0,0.8841134073866361,FATTY ACID ACYL TRANSFERASE-RELATED
PTHR11202,1.126461926928185,0.3943860561394386,1.0,0.8841134073866361,"SPROUTY-RELATED, EVH1 DOMAIN-CONTAINING PROTEIN FAMILY MEMBER"
PTHR11902,1.0990738490090055,0.2947270527294727,1.0,0.8736032864390457,ENOLASE
PTHR11782,0.8690616793803061,0.3009869901300987,1.0,0.8736032864390457,ADENOSINE/GUANOSINE DIPHOSPHATASE
PTHR11267,0.8289719417900145,0.17023829761702383,1.0,0.7638474170813847,T-BOX PROTEIN-RELATED
PTHR23043,0.9950894482915219,0.9126208737912621,1.0,0.9778720069942158,HYPOXIA-INDUCIBLE FACTOR 1 ALPHA
PTHR23280,0.8197103178854512,0.15473845261547384,1.0,0.7638474170813847,4.1 G PROTEIN
PTHR43329,0.8985525800162093,0.35309646903530967,1.0,0.8841134073866361,EPOXIDE HYDROLASE
PTHR45752,1.0868726312642951,0.5720842791572084,1.0,0.933776924857014,LEUCINE-RICH REPEAT-CONTAINING
PTHR45629,0.7984095717153319,0.10848891511084889,1.0,0.6898015317367487,SNF2/RAD54 FAMILY MEMBER
PTHR13976,0.9804533509050121,0.8440115598844011,1.0,0.9622240223380898,HETEROGENEOUS NUCLEAR RIBONUCLEOPROTEIN-RELATED
PTHR11062,0.9916378881458485,0.8907610923890761,1.0,0.9759578975638815,EXOSTOSIN  HEPARAN SULFATE GLYCOSYLTRANSFERASE -RELATED
PTHR23281,0.9139128904131616,0.43100568994310057,1.0,0.8964953207610781,MERLIN/MOESIN/EZRIN/RADIXIN
PTHR24232,1.2578519446283216,0.10517894821051789,1.0,0.6897689142766692,G-PROTEIN COUPLED RECEPTOR
PTHR20859,1.067912586808262,0.6707532924670754,1.0,0.9398091299087009,INTERFERON/INTERLEUKIN RECEPTOR
PTHR19353,1.280962508412505,0.03857961420385796,1.0,0.48892098380603494,FATTY ACID DESATURASE 2
PTHR23322,0.9349271149878255,0.6987030129698703,1.0,0.9398091299087009,FAS-ASSOCIATED PROTEIN
PTHR23291,0.9715917974646079,0.7801921980780192,1.0,0.9416479561319037,BAX INHIBITOR-RELATED
PTHR45935,0.9533170772490189,0.6833931660683393,1.0,0.9398091299087009,PROTEIN ZBED8-RELATED
PTHR16181,0.8458255538767394,0.3781262187378126,1.0,0.8841134073866361,UNCHARACTERIZED
PTHR21228,1.0425975543255952,0.7995220047799522,1.0,0.9478635104102793,FAST LEU-RICH DOMAIN-CONTAINING
PTHR12289,0.9283967387775177,0.5871341286587134,1.0,0.933776924857014,METAXIN RELATED
PTHR16134,0.9377485376396952,0.5894041059589404,1.0,0.933776924857014,F-BOX/TPR REPEAT PROTEIN POF3
PTHR23123,1.4936364137090974,0.0013599864001359986,1.0,0.12593601336713905,PHD/F-BOX CONTAINING PROTEIN
PTHR12125,1.6199576200919386,6.999930000699993e-05,0.05277947220527795,0.013247367526324737,F-BOX ONLY PROTEIN 6-LIKE PROTEIN
PTHR12245,0.8935419443270031,0.3251267487325127,1.0,0.8841134073866361,SPRY DOMAIN CONTAINING SOCS BOX PROTEIN
PTHR44019,1.0528236207178496,0.6904730952690473,1.0,0.9398091299087009,WD REPEAT-CONTAINING PROTEIN 55
PTHR23065,1.1776765556510798,0.21479785202147977,1.0,0.8170953466344734,PROLINE-SERINE-THREONINE PHOSPHATASE INTERACTING PROTEIN 1
PTHR15735,0.9283579343762621,0.5618643813561864,1.0,0.933776924857014,FCH AND DOUBLE SH3 DOMAINS PROTEIN
PTHR16515,1.074343294873141,0.7321926780732193,1.0,0.9398091299087009,PR DOMAIN ZINC FINGER PROTEIN
PTHR12673,0.9931109733076252,0.8925310746892531,1.0,0.9759578975638815,FACIOGENITAL DYSPLASIA PROTEIN
PTHR11486,0.8746297700651525,0.28791712082879173,1.0,0.8736032864390457,FIBROBLAST GROWTH FACTOR
PTHR23074,1.3369575580364734,0.02970970290297097,1.0,0.45237867621323785,AAA DOMAIN-CONTAINING
PTHR10516,0.9842595448861539,0.8410915890841092,1.0,0.9617920437109828,PEPTIDYL-PROLYL CIS-TRANS ISOMERASE
PTHR10404,1.0245715201476742,0.8940710592894071,1.0,0.9759578975638815,N-ACETYLATED-ALPHA-LINKED ACIDIC DIPEPTIDASE
PTHR11829,1.070391062347568,0.6462835371646284,1.0,0.9390903605304293,FORKHEAD BOX PROTEIN
PTHR19964,1.0235341850519513,0.9319006809931901,1.0,0.9778720069942158,MULTIPLE PDZ DOMAIN PROTEIN
PTHR11309,1.2565209709576108,0.16214837851621483,1.0,0.7638474170813847,FRIZZLED
PTHR10913,1.1945468689722707,0.14320856791432085,1.0,0.7504666332647018,FOLLISTATIN-RELATED
PTHR10288,1.2032231764904227,0.14366856331436687,1.0,0.7504666332647018,KH DOMAIN CONTAINING RNA BINDING PROTEIN
PTHR42884,1.178959221656311,0.21876781232187678,1.0,0.8232945256754329,PROPROTEIN CONVERTASE SUBTILISIN/KEXIN-RELATED
PTHR11929,1.1127676408887757,0.41712582874171256,1.0,0.8938365864960135,"ALPHA- 1,3 -FUCOSYLTRANSFERASE"
PTHR14132,1.6242200286864306,9.99990000099999e-06,0.007569924300756993,0.007569924300756993,SODIUM/POTASSIUM-TRANSPORTING ATPASE SUBUNIT GAMMA
PTHR12420,1.232285322081595,0.042609573904260956,1.0,0.5039913663363366,PHD FINGER PROTEIN
PTHR10969,0.885077212341735,0.3650263497365026,1.0,0.8841134073866361,MICROTUBULE-ASSOCIATED PROTEINS 1A/1B LIGHT CHAIN 3-RELATED
PTHR11675,1.4004272171930867,0.03120968790312097,1.0,0.46324968122867793,N-ACETYLGALACTOSAMINYLTRANSFERASE
PTHR23101,0.9258030258623624,0.5039249607503925,1.0,0.9236590684940609,RAB GDP/GTP EXCHANGE FACTOR
PTHR15711,1.0787140344551283,0.6430635693643063,1.0,0.9390903605304293,RAP GTPASE-ACTIVATING PROTEIN
PTHR24393,0.8764217420532834,0.3895361046389536,1.0,0.8841134073866361,ZINC FINGER PROTEIN
PTHR21646,1.043610992111283,0.8391016089839102,1.0,0.9617920437109828,UBIQUITIN CARBOXYL-TERMINAL HYDROLASE
PTHR12864,0.8200661082183783,0.2044979550204498,1.0,0.8073008853244801,RAN BINDING PROTEIN 9-RELATED
PTHR11984,0.6145675840953807,0.0012599874001259987,0.9462505374946251,0.12593601336713905,CONNEXIN
PTHR10196,1.1951769567949462,0.08445915540844591,1.0,0.6147651985018611,SUGAR KINASE
PTHR23421,1.0672485801885376,0.5745142548574514,1.0,0.933776924857014,BETA-GALACTOSIDASE RELATED
PTHR23192,0.9924591837654966,0.8825111748882511,1.0,0.9759578975638815,OLFACTOMEDIN-RELATED
PTHR24388,0.9337114449796102,0.5872941270587294,1.0,0.933776924857014,ZINC FINGER PROTEIN
PTHR19818,0.8311085807713642,0.13936860631393685,1.0,0.7504666332647018,ZINC FINGER PROTEIN ZIC AND GLI
PTHR10218,0.9309124421434873,0.5802941970580294,1.0,0.933776924857014,GTP-BINDING PROTEIN ALPHA SUBUNIT
PTHR19850,1.2093342388650201,0.15640843591564085,1.0,0.7638474170813847,GUANINE NUCLEOTIDE-BINDING PROTEIN BETA  G PROTEIN BETA
PTHR13809,0.8273719900172146,0.23696763032369678,1.0,0.8373323658067766,GUANINE NUCLEOTIDE-BINDING PROTEIN GAMMA SUBUNIT
PTHR43108,1.0203311459278004,0.940240597594024,1.0,0.9778720069942158,N-ACETYLGLUCOSAMINE-6-SULFATASE FAMILY MEMBER
PTHR10881,1.3379630418513675,0.02176978230217698,1.0,0.37453920915336303,GOLGIN SUBFAMILY A MEMBER-RELATED
PTHR23143,1.4592192672356492,0.14221857781422187,1.0,0.7504666332647018,TRICHOHYALIN-RELATED
PTHR23063,0.938916484247111,0.6051139488605114,1.0,0.933776924857014,PHOSPHOLIPID ACYLTRANSFERASE
PTHR10822,0.8463824839006995,0.21869781302186977,1.0,0.8232945256754329,GLYPICAN
PTHR21229,0.9234779895649465,0.4981650183498165,1.0,0.9236590684940609,LUNG SEVEN TRANSMEMBRANE RECEPTOR
PTHR22752,1.0572147017042173,0.6966130338696613,1.0,0.9398091299087009,G PROTEIN-COUPLED RECEPTOR
PTHR26451,0.9965487828693302,0.9354506454935451,1.0,0.9778720069942158,FAMILY NOT NAMED
PTHR24229,0.9379717114419152,0.5878541214587855,1.0,0.933776924857014,NEUROPEPTIDES RECEPTOR
PTHR24233,0.9566107940920885,0.8095219047809522,1.0,0.9514857474882042,P2Y PURINOCEPTOR-RELATED G-PROTEIN COUPLED RECEPTOR
PTHR11592,1.0370790201593996,0.8105018949810502,1.0,0.9514857474882042,GLUTATHIONE PEROXIDASE
PTHR11037,1.1131008304514762,0.34633653663463365,1.0,0.8841134073866361,TRANSCRIPTION FACTOR CP2
PTHR18966,0.8469144694841925,0.25302746972530277,1.0,0.8373323658067766,IONOTROPIC GLUTAMATE RECEPTOR
PTHR24355,0.8823984201884302,0.2860971390286097,1.0,0.8736032864390457,G PROTEIN-COUPLED RECEPTOR KINASE/RIBOSOMAL PROTEIN S6 KINASE
PTHR24060,1.4493993033254897,0.0003199968000319997,0.24063759362406378,0.0403729296040373,METABOTROPIC GLUTAMATE RECEPTOR
PTHR16399,0.9226716613447035,0.47624523754762454,1.0,0.9143631679261097,GASDERMIN
PTHR11571,1.1231488502820954,0.34038659613403865,1.0,0.8841134073866361,GLUTATHIONE S-TRANSFERASE
PTHR46179,1.035506315518958,0.8390116098839011,1.0,0.9617920437109828,ZINC FINGER PROTEIN
PTHR23055,0.6432278859197437,0.014969850301496985,1.0,0.3147826855064783,CALCIUM BINDING PROTEINS
PTHR45655,0.6580291536632327,0.1987280127198728,1.0,0.8027307095350098,GUANYLATE CYCLASE SOLUBLE SUBUNIT BETA-2
PTHR24384,1.073380513001669,0.6908430915690843,1.0,0.9398091299087009,FINGER PUTATIVE TRANSCRIPTION FACTOR FAMILY-RELATED
PTHR11467,1.0644789542004944,0.894041059589404,1.0,0.9759578975638815,HISTONE H1
PTHR23430,1.0410127998786327,0.8269717302826972,1.0,0.9572134553883819,HISTONE H2A
PTHR23428,0.9601448675498154,0.7883921160788392,1.0,0.9444495460408172,HISTONE H2B
PTHR11035,0.8648646484267822,0.23296767032329677,1.0,0.8373323658067766,PTPLA DOMAIN PROTEIN
PTHR24419,0.9841434109233099,0.8503314966850332,1.0,0.9630550480743324,INTERLEUKIN-1 RECEPTOR-ASSOCIATED KINASE
PTHR10625,0.8986079249058636,0.36289637103628963,1.0,0.8841134073866361,HISTONE DEACETYLASE
PTHR45634,1.0266527864288801,0.942270577294227,1.0,0.9778720069942158,HISTONE DEACETYLASE
PTHR19288,0.9530682153798755,0.6910230897691023,1.0,0.9398091299087009,4-NITROPHENYLPHOSPHATASE-RELATED
PTHR45622,0.8818994787593908,0.3740662593374066,1.0,0.8841134073866361,UBIQUITIN-PROTEIN LIGASE E3A-RELATED
PTHR22870,1.1884620385335354,0.16646833531664684,1.0,0.7638474170813847,REGULATOR OF CHROMOSOME CONDENSATION
PTHR24261,1.1367460672899,0.25143748562514373,1.0,0.8373323658067766,PLASMINOGEN-RELATED
PTHR24394,0.9079882252098286,0.4310756892431076,1.0,0.8964953207610781,ZINC FINGER PROTEIN
PTHR12461,1.1111228597367397,0.4107158928410716,1.0,0.8913640089960132,HYPOXIA-INDUCIBLE FACTOR 1 ALPHA INHIBITOR-RELATED
PTHR12297,1.156447410632145,0.17196828031719683,1.0,0.7638474170813847,HYPOXIA-INDUCBILE GENE 1  HIG1 -RELATED
PTHR12174,1.2863979018681506,0.03497965020349796,1.0,0.46920250095744664,SIGNAL PEPTIDE PEPTIDASE
PTHR23277,1.0154029176462767,0.9512104878951211,1.0,0.9778720069942158,NECTIN-RELATED
PTHR48112,0.9754319596602073,0.8050019499805002,1.0,0.9514857474882042,HIGH MOBILITY GROUP PROTEIN DSP1
PTHR23087,0.9911467758545529,0.8841011589884101,1.0,0.9759578975638815,NONHISTONE CHROMOSOMAL PROTEIN HMG
PTHR24083,1.151044620299119,0.4200057999420006,1.0,0.8938365864960135,NUCLEAR HORMONE RECEPTOR
PTHR48026,1.0649335445337855,0.6358436415635844,1.0,0.9382721962254061,HOMOLOGOUS TO DROSOPHILA SQD (SQUID) PROTEIN
PTHR48033,1.1583782726474998,0.3081269187308127,1.0,0.8736032864390457,RNA-BINDING (RRM/RBD/RNP MOTIFS) FAMILY PROTEIN
PTHR15592,0.9090395362978374,0.46128538714612854,1.0,0.9097440890876065,MATRIN 3/NUCLEAR PROTEIN 220-RELATED
PTHR15467,1.2710016578475096,0.04771952280477195,1.0,0.5190512959735267,ZINC-FINGERS AND HOMEOBOXES RELATED
PTHR10201,0.9126206805186312,0.5478545214547854,1.0,0.933776924857014,MATRIX METALLOPROTEINASE
PTHR12549,0.8861195295238345,0.36320636793632066,1.0,0.8841134073866361,JMJC DOMAIN-CONTAINING HISTONE DEMETHYLATION PROTEIN
PTHR10605,1.06150719394385,0.6792232077679223,1.0,0.9398091299087009,HEPARAN SULFATE SULFOTRANSFERASE
PTHR10015,0.893007651285156,0.3032269677303227,1.0,0.8736032864390457,HEAT SHOCK TRANSCRIPTION FACTOR
PTHR11528,1.2569501031531511,0.06955930440695593,1.0,0.5596962977738643,HEAT SHOCK PROTEIN 90 FAMILY MEMBER
PTHR19375,0.964587455413847,0.7070429295707042,1.0,0.9398091299087009,HEAT SHOCK PROTEIN 70KDA
PTHR45639,1.287287206032271,0.05828941710582894,1.0,0.5426914778471263,"HSC70CB, ISOFORM G-RELATED"
PTHR11769,1.0193615094433355,0.5915140848591514,1.0,0.933776924857014,HYALURONIDASE
PTHR13771,1.0585908670140647,0.6833531664683353,1.0,0.9398091299087009,INTERCELLULAR ADHESION MOLECULE
PTHR11723,0.9009033692426549,0.3095069049309507,1.0,0.874241518778842,DNA-BINDING PROTEIN INHIBITOR
PTHR16932,1.373581448648673,0.01013989860101399,1.0,0.2952270477295227,INTERFERON ALPHA-INDUCIBLE PROTEIN 27
